"File","Method","p","converged","time2"
"Results_At_1001/Times_At_1001_tmp_001_all_all.csv","MegaLMM_0.50_",20842,NA,52695.3158142086
"Results_At_1001/Times_At_1001_tmp_001_all_all.csv","MegaLMM_1.00_",20842,NA,69800.1645537771
"Results_At_1001/Times_At_1001_tmp_001_all_all.csv","MegaLMM_2.00_",20842,NA,129184.688526893
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MTG2",4,FALSE,0.120000000000001
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MCMCglmm",4,NA,9.74194892040243
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",4,NA,0.648
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",4,NA,69.1652246464846
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",4,NA,71.8148623985883
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",4,NA,1076.28205413794
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MTG2",8,FALSE,1.27099999999996
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MCMCglmm",8,NA,26.0266304594164
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",8,NA,1.16800000000012
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",8,NA,730.228716847548
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",8,NA,827.841591208398
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",8,NA,1355.08645777093
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MTG2",16,FALSE,3.17099999999982
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MCMCglmm",16,NA,92.3958755903128
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",16,NA,3.19200000000001
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",16,NA,735.675905952631
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",16,NA,1543.78518016652
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",16,NA,2850.98314953784
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MTG2",32,FALSE,166.458000000001
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MCMCglmm",32,NA,381.57715148237
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",32,NA,6.73799999999937
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",32,NA,1488.4608349745
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",32,NA,3925.30306514075
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",32,NA,3773.5810529824
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MTG2",64,TRUE,2909.849
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MCMCglmm",64,NA,2666.38802157677
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",64,NA,37.7729999999974
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",64,NA,4221.71824676397
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",64,NA,4832.82573167104
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",64,NA,1273.28395646025
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",128,NA,166.605
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",128,NA,4477.69164752313
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",128,NA,1083.79881066222
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",128,NA,1437.38679031922
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",256,NA,814.57
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",256,NA,1517.7674847603
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",256,NA,1951.74203777102
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",256,NA,3025.19380565013
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","phenix",512,NA,2106.785
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",512,NA,1914.74569880559
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",512,NA,2483.2335339134
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",512,NA,5076.60855244503
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",1024,NA,2546.3469046131
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",1024,NA,3410.29676332126
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",1024,NA,6904.69949212407
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",2048,NA,4189.05188834331
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",2048,NA,5634.42618900475
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",2048,NA,11498.3756714949
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",4096,NA,7501.53983773711
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",4096,NA,10060.1638058382
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",4096,NA,19897.373341502
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_0.50_",8192,NA,15265.8938007492
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_1.00_",8192,NA,20202.7302699518
"Results_At_1001/Times_At_1001_tmp_001_subset.csv","MegaLMM_2.00_",8192,NA,38701.656327066
"Results_At_1001/Times_At_1001_tmp_001.csv","MTG2",4,FALSE,0.189
"Results_At_1001/Times_At_1001_tmp_001.csv","MCMCglmm",4,NA,12.2224967270988
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",4,NA,1.079
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",4,NA,243.826
"Results_At_1001/Times_At_1001_tmp_001.csv","MTG2",8,FALSE,1.07400000000001
"Results_At_1001/Times_At_1001_tmp_001.csv","MCMCglmm",8,NA,32.8888506953674
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",8,NA,1.82600000000002
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",8,NA,556.166
"Results_At_1001/Times_At_1001_tmp_001.csv","MTG2",16,FALSE,4.39700000000005
"Results_At_1001/Times_At_1001_tmp_001.csv","MCMCglmm",16,NA,138.110992449434
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",16,NA,7.14300000000003
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",16,NA,591.6
"Results_At_1001/Times_At_1001_tmp_001.csv","MTG2",32,FALSE,234.84
"Results_At_1001/Times_At_1001_tmp_001.csv","MCMCglmm",32,NA,534.536824590884
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",32,NA,11.866
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",32,NA,857.033
"Results_At_1001/Times_At_1001_tmp_001.csv","MTG2",64,TRUE,3357.986
"Results_At_1001/Times_At_1001_tmp_001.csv","MCMCglmm",64,NA,5096.84859975282
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",64,NA,84.8079999999991
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",64,NA,2770.821
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",128,NA,775.834000000001
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",128,NA,4128.222
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",256,NA,2183.989
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",256,NA,3005.615
"Results_At_1001/Times_At_1001_tmp_001.csv","phenix",512,NA,3103.814
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",512,NA,3557.592
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",1024,NA,5899.037
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",2048,NA,9176.751
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",4096,NA,18062.553
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",8192,NA,29179.676
"Results_At_1001/Times_At_1001_tmp_001.csv","BSFG",20842,NA,71820.467
"Results_At_1001/Times_At_1001_tmp_002_all_all.csv","MegaLMM_0.50_",20842,NA,81858.5843956788
"Results_At_1001/Times_At_1001_tmp_002_all_all.csv","MegaLMM_1.00_",20842,NA,81026.3491034209
"Results_At_1001/Times_At_1001_tmp_002_all_all.csv","MegaLMM_2.00_",20842,NA,149746.628946712
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MTG2",4,FALSE,0.113
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MCMCglmm",4,NA,12.7233833974252
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",4,NA,1.052
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",4,NA,137.371466176218
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",4,NA,144.065517930777
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",4,NA,440.051981398548
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MTG2",8,FALSE,1.22000000000003
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MCMCglmm",8,NA,35.0211296806049
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",8,NA,2.49800000000005
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",8,NA,359.868018299233
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",8,NA,369.971392392267
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",8,NA,511.419871645705
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MTG2",16,FALSE,7.97800000000007
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MCMCglmm",16,NA,120.786998567217
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",16,NA,5.21199999999999
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",16,NA,369.764226024047
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",16,NA,567.466532761726
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",16,NA,1024.55043271488
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MTG2",32,FALSE,207.797
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MCMCglmm",32,NA,718.529066479734
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",32,NA,16.6890000000003
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",32,NA,644.330553427807
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",32,NA,1211.41348396457
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",32,NA,1240.63646204969
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MTG2",64,TRUE,3302.109
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MCMCglmm",64,NA,4821.93679137815
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",64,NA,241.266
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",64,NA,2694.06548565451
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",64,NA,3135.58218854302
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",64,NA,6610.31893647085
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",128,NA,258.388000000003
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",128,NA,2206.23277990245
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",128,NA,1933.6314969092
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",128,NA,2678.97599932555
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",256,NA,983.282000000003
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",256,NA,7065.61679380967
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",256,NA,10288.6282674792
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",256,NA,9206.99999858676
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","phenix",512,NA,2193.565
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",512,NA,4575.68129413059
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",512,NA,5195.98068882665
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",512,NA,9282.91976996682
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",1024,NA,4600.18687456403
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",1024,NA,6476.96751892664
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",1024,NA,12918.1850716852
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",2048,NA,14383.8577366775
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",2048,NA,18782.1929735223
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",2048,NA,24329.8405315777
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",4096,NA,15596.1352153376
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",4096,NA,19913.2125191643
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",4096,NA,40220.3217862138
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_0.50_",8192,NA,28588.2477019332
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_1.00_",8192,NA,33522.4644808528
"Results_At_1001/Times_At_1001_tmp_002_subset.csv","MegaLMM_2.00_",8192,NA,62875.6908134359
"Results_At_1001/Times_At_1001_tmp_002.csv","MTG2",4,FALSE,0.199
"Results_At_1001/Times_At_1001_tmp_002.csv","MCMCglmm",4,NA,12.34504490433
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",4,NA,1.077
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",4,NA,100.194
"Results_At_1001/Times_At_1001_tmp_002.csv","MTG2",8,FALSE,1.14600000000002
"Results_At_1001/Times_At_1001_tmp_002.csv","MCMCglmm",8,NA,35.0980439325537
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",8,NA,2.185
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",8,NA,232.228
"Results_At_1001/Times_At_1001_tmp_002.csv","MTG2",16,FALSE,8.57500000000005
"Results_At_1001/Times_At_1001_tmp_002.csv","MCMCglmm",16,NA,140.417310962831
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",16,NA,3.83299999999997
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",16,NA,242.405
"Results_At_1001/Times_At_1001_tmp_002.csv","MTG2",32,FALSE,219.134
"Results_At_1001/Times_At_1001_tmp_002.csv","MCMCglmm",32,NA,766.027489017631
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",32,NA,17.0609999999999
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",32,NA,396.057
"Results_At_1001/Times_At_1001_tmp_002.csv","MTG2",64,TRUE,3311.899
"Results_At_1001/Times_At_1001_tmp_002.csv","MCMCglmm",64,NA,4727.12791438859
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",64,NA,68.4060000000009
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",64,NA,810.607
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",128,NA,249.529999999999
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",128,NA,1185.355
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",256,NA,977.364
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",256,NA,1517.473
"Results_At_1001/Times_At_1001_tmp_002.csv","phenix",512,NA,2121.797
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",512,NA,2140.054
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",1024,NA,3967.227
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",2048,NA,6061.767
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",4096,NA,10682.858
"Results_At_1001/Times_At_1001_tmp_002.csv","BSFG",8192,NA,19632.096
"Results_At_1001/Times_At_1001_tmp_003_all_all.csv","MegaLMM_0.50_",20842,NA,50705.3889783131
"Results_At_1001/Times_At_1001_tmp_003_all_all.csv","MegaLMM_1.00_",20842,NA,62895.0521877347
"Results_At_1001/Times_At_1001_tmp_003_all_all.csv","MegaLMM_2.00_",20842,NA,124184.611678855
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MTG2",4,FALSE,0.305
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MCMCglmm",4,NA,11.7349795651387
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",4,NA,1.947
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",4,NA,108.787499527153
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",4,NA,131.870670030327
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",4,NA,293.469132910218
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MTG2",8,FALSE,1.00100000000003
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MCMCglmm",8,NA,36.0673744221886
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",8,NA,1.42499999999995
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",8,NA,203.200066190846
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",8,NA,257.82429947025
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",8,NA,402.271946630086
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MTG2",16,TRUE,21.8380000000002
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MCMCglmm",16,NA,124.531518054837
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",16,NA,6.8119999999999
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",16,NA,257.158050498212
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",16,NA,385.897561286372
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",16,NA,704.694354635329
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MTG2",32,TRUE,213.154
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MCMCglmm",32,NA,688.065518463277
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",32,NA,12.3849999999998
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",32,NA,431.722789579906
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",32,NA,916.00043297594
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",32,NA,1026.71469712643
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MTG2",64,TRUE,3067.94
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MCMCglmm",64,NA,4886.42865728718
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",64,NA,36.3610000000008
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",64,NA,1168.51227951941
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",64,NA,1379.28968790989
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",64,NA,985.48597412425
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",128,NA,243.844999999999
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",128,NA,1464.86540197082
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",128,NA,1173.25733031842
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",128,NA,1822.80714896509
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",256,NA,860.215
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",256,NA,1581.706927761
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",256,NA,2152.59808702744
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",256,NA,3516.79792723833
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","phenix",512,NA,1900.738
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",512,NA,2433.93554133716
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",512,NA,3239.70399149516
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",512,NA,6930.31974875158
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",1024,NA,3527.24691197668
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",1024,NA,4659.13063092746
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",1024,NA,9510.67640975866
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",2048,NA,6136.65054878082
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",2048,NA,8732.44738762993
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",2048,NA,16133.966379057
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",4096,NA,10806.8874544614
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",4096,NA,13801.8772453539
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",4096,NA,27135.8660463106
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_0.50_",8192,NA,21851.5729840939
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_1.00_",8192,NA,26879.5612873631
"Results_At_1001/Times_At_1001_tmp_003_subset.csv","MegaLMM_2.00_",8192,NA,58613.200688963
"Results_At_1001/Times_At_1001_tmp_003.csv","MTG2",4,FALSE,0.433
"Results_At_1001/Times_At_1001_tmp_003.csv","MCMCglmm",4,NA,11.3676287135802
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",4,NA,1.431
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",4,NA,104.443
"Results_At_1001/Times_At_1001_tmp_003.csv","MTG2",8,FALSE,1.37
"Results_At_1001/Times_At_1001_tmp_003.csv","MCMCglmm",8,NA,32.7739518177479
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",8,NA,1.41
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",8,NA,365.977
"Results_At_1001/Times_At_1001_tmp_003.csv","MTG2",16,TRUE,29.088
"Results_At_1001/Times_At_1001_tmp_003.csv","MCMCglmm",16,NA,128.376222139719
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",16,NA,6.69999999999993
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",16,NA,419.414
"Results_At_1001/Times_At_1001_tmp_003.csv","MTG2",32,TRUE,250.658
"Results_At_1001/Times_At_1001_tmp_003.csv","MCMCglmm",32,NA,719.183900866594
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",32,NA,15.6889999999999
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",32,NA,610.439
"Results_At_1001/Times_At_1001_tmp_003.csv","MTG2",64,TRUE,3295.464
"Results_At_1001/Times_At_1001_tmp_003.csv","MCMCglmm",64,NA,4830.9329958675
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",64,NA,68.4220000000005
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",64,NA,1131.119
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",128,NA,506.873
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",128,NA,2621.597
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",256,NA,2907.771
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",256,NA,2945.945
"Results_At_1001/Times_At_1001_tmp_003.csv","phenix",512,NA,7569.05
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",512,NA,5150.604
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",1024,NA,7665.693
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",2048,NA,11792.459
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",4096,NA,23973.326
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",8192,NA,30923.747
"Results_At_1001/Times_At_1001_tmp_003.csv","BSFG",20842,NA,74378.642
"Results_At_1001/Times_At_1001_tmp_004_all_all.csv","MegaLMM_0.50_",20842,NA,52574.0939209356
"Results_At_1001/Times_At_1001_tmp_004_all_all.csv","MegaLMM_1.00_",20842,NA,65751.8013798994
"Results_At_1001/Times_At_1001_tmp_004_all_all.csv","MegaLMM_2.00_",20842,NA,128445.05247984
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MTG2",4,FALSE,0.139000000000001
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MCMCglmm",4,NA,13.4805932592518
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","phenix",4,NA,0.972000000000001
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_0.50_",4,NA,114.459724141008
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_1.00_",4,NA,130.225664139223
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_2.00_",4,NA,305.801070045025
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MTG2",8,FALSE,1.31999999999994
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MCMCglmm",8,NA,34.2639728592002
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","phenix",8,NA,1.846
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_0.50_",8,NA,192.556574049022
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_1.00_",8,NA,232.456343954496
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_2.00_",8,NA,350.610319971555
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MTG2",16,FALSE,8.08699999999999
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MCMCglmm",16,NA,120.183256783627
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","phenix",16,NA,2.41699999999992
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_0.50_",16,NA,259.499773548686
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_1.00_",16,NA,420.325731433827
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MegaLMM_2.00_",16,NA,794.246453252229
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MTG2",32,FALSE,95.402
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","MCMCglmm",32,NA,775.220609846022
"Results_At_1001/Times_At_1001_tmp_004_subset.csv","phenix",32,NA,14.6320000000001
